continent,year,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Europe,1958,594232829,0,64.126,0.108,3632.047,38.465,1.07,6.114,1.034,0,2762.464,4.65,0,0,0,811.761,140121.625,258151.75,130368.133,0,527.45,129961.344,8414.28,0,0,0,0,0,83.932,0.141,0,0,892.037,1.502,0,0,0,0,721.526,1.215,0,0,0,49.413,43.148,29.778,58.104,47.21,48.49,36.104,56.221,0,5.742,30.181,18.617,0,0,11.891,13.167,26.465,0,0,0,0,0
Europe,1959,600259337,0,72.47,0.121,3713.581,81.533,2.245,6.189,1.007,0,2734.221,4.557,0,0,0,884.232,143835.203,263082,133102.359,0,631.091,131178.094,9217.53,0,0,0,0,0,103.64,0.173,0,0,1216.741,2.028,0,0,0,0,803.249,1.339,0,0,0,49.864,41.932,30.89,55.259,47.417,48.295,35.99,56.201,0,6.346,29.969,19.163,0,0,13.669,17.127,27.654,0,0,0,0,0
Europe,1960,606217567,0,79.656,0.131,3964.489,250.909,6.757,6.542,0.864,0,2844.987,4.695,0,0,0,963.887,147799.703,267869.312,135947.344,0,758.597,132000.984,10129.87,0,0,0,0,0,127.506,0.21,0,0,822.898,1.358,0,0,0,0,912.34,1.506,0,0,0,50.577,42.231,30.004,55.215,47.663,48.109,35.863,56.18,0,7.038,29.711,19.775,0,0,15.279,12.529,29.181,0,0,0,0,0
Europe,1961,612306138,0,87.269,0.143,4109.329,144.84,3.653,6.714,0.848,0,2862.131,4.676,0,0,0,1051.157,151909.016,272751.25,138809.469,0,915.098,132773.688,11133.298,0,0,0,0,0,156.501,0.256,0,0,772.701,1.262,0,0,0,0,1003.428,1.639,0,0,0,53.139,43.631,31.447,57.899,48.074,47.976,35.773,56.214,0,7.848,29.48,20.413,0,0,17.744,12.655,30.283,0,0,0,0,0
Europe,1962,618273685,0,93.813,0.152,4336.349,227.02,5.524,7.016,0.852,0,2907.216,4.704,0,0,0,1144.969,156245.375,277667.156,141716.688,0.319,1102.778,133353.266,12280.619,0,0,0,0.319,0.001,187.68,0.304,0,0,579.572,0.938,0,0,0,0,1147.321,1.856,0,0,0,53.169,44.471,31.424,58.984,48.454,47.871,35.685,56.268,0.028,8.733,29.226,21.136,0,0.371,19.395,9.835,32.211,0,0,0,0,0
Europe,1963,623943385,0,98.303,0.158,4609.368,273.019,6.296,7.39,0.864,0,3002.523,4.814,0,0,0,1243.272,160854.734,282739.969,144719.219,0.769,1322.399,133816.75,13569.089,0,0,0,0.451,0.001,219.621,0.352,0,0,463.496,0.743,0,0,0,0,1288.47,2.066,0,0,0,52.834,44.875,31.856,58.763,48.774,47.78,35.608,56.318,0.062,9.67,28.969,21.918,0,0.498,20.98,8.2,33.845,0,0,0,0,0
Europe,1964,629557545,0,109.858,0.175,4839.143,229.775,4.985,7.689,0.855,0,3021.598,4.801,0,0,0,1353.13,165693.875,288024.062,147740.797,1.301,1582.048,134261.75,15016.595,0,0,0,0.531,0.001,259.65,0.413,0,0,444.993,0.707,0,0,0,0,1447.505,2.3,0,0,0,53.272,44.684,32.407,57.938,49.111,47.684,35.544,56.35,0.096,10.669,28.725,22.747,0,0.471,22.522,8.127,35.24,0,0,0,0,0
Europe,1965,634885240,0,114.815,0.181,4981.444,142.302,2.941,7.849,0.843,0.41,2981.803,4.698,0,0,0,1467.945,170675.328,293363.312,150722.609,1.707,1880.004,134619.578,16603.057,0,30301.602,0,0.407,0.001,297.956,0.469,0,0,357.826,0.564,0,0,0,0,1586.463,2.5,0,0,19238.039,53.035,44.015,32.588,56.333,49.397,47.568,35.485,56.35,0.115,11.707,28.492,23.574,0,0.312,24.213,7.062,35.955,0,0,0,0,0
Europe,1966,639887369,0,122.368,0.191,5152.955,171.511,3.443,8.056,0.835,0.413,2945.149,4.604,0,0,0,1590.313,175828.281,298868.312,153667.766,1.927,2212.598,134971.641,18355.682,0,31318.604,0,0.22,0,332.594,0.52,0,0,352.074,0.55,0,0,0,0,1752.624,2.74,0,0,20040.379,52.507,43.423,32.935,55.036,49.623,47.435,35.435,56.324,0.118,12.717,28.277,24.412,0,0.152,24.823,7.263,36.805,0,0,0,0,0
Europe,1967,644742383,0,128.254,0.199,5266.813,113.859,2.21,8.172,0.82,0.41,2881.986,4.472,0,0,0,1718.567,181095.109,304454.719,156549.75,2.191,2585.706,135291.297,20238.883,0,32240.98,0,0.264,0,373.108,0.579,0,0,319.647,0.496,0,0,0,0,1883.202,2.922,0,0,20787.127,53.46,43.015,32.538,54.727,49.89,47.294,35.377,56.294,0.12,13.731,28.054,25.214,0,0.138,26.038,6.49,37.092,0,0,0,0,0
Europe,1968,649242974,0,134.926,0.208,5512.286,245.473,4.661,8.493,0.814,0.402,2895.639,4.462,0,0,0,1853.493,186607.391,310322.219,159445.391,2.656,3009.924,135646.562,22295.922,0,33788.48,0,0.465,0.001,424.218,0.654,0,0,355.261,0.547,0,0,0,0,2057.038,3.17,0,0,21936.934,52.829,42.695,32.801,54.396,50.093,47.144,35.325,56.258,0.131,14.761,27.841,25.986,0,0.228,27.201,7.137,37.196,0,0,0,0,0
Europe,1969,653377711,0,140.664,0.215,5812.373,300.086,5.444,8.899,0.818,0.396,2953.801,4.523,0,0,0,1994.157,192419.75,316385.812,162399.188,4.481,3484.303,135897.734,24537.627,0,35653.93,0,1.825,0.003,474.379,0.726,0,0,251.167,0.385,0,0,0,0,2241.704,3.432,0,0,23295.482,51.946,42.218,32.895,53.493,50.219,46.978,35.275,56.205,0.197,15.767,27.628,26.736,0,0.748,27.766,5.383,37.484,0,0,0,0,0
Europe,1970,657164251,0,148.421,0.226,6094.25,281.878,4.85,9.277,0.807,0.39,2926.773,4.455,0,0,0,2142.578,198514,322800.312,165325.969,7.775,3985.085,136217.953,27052.605,0,37587.516,0,3.294,0.005,500.783,0.762,0,0,320.234,0.487,0,0,0,0,2514.98,3.828,0,0,24701.172,51.462,40.905,32.899,51.381,50.303,46.765,35.224,56.112,0.305,16.681,27.436,27.442,0,1.186,27.966,6.964,36.978,0,0,0,0,0
Europe,1971,661120687,0,153.653,0.233,6322.978,228.727,3.753,9.568,0.807,0.395,2895.334,4.381,0,0,0,2296.231,204836.984,329360.094,168221.297,35.774,4574.93,136454.688,29708.752,0,38647.113,0,27.999,0.042,589.844,0.893,0,0,236.731,0.358,0,0,0,0,2656.147,4.019,0,0,25550.406,50.653,40.779,32.65,50.797,50.327,46.554,35.169,56.011,1.245,17.716,27.232,28.085,0,8.711,30.51,5.162,36.876,0,0,0,0,0
Europe,1972,665447565,0,160.71,0.242,6551.978,229,3.622,9.85,0.801,0.391,2835.943,4.263,0,0,0,2456.941,211388.953,336111.25,171057.234,64.092,5239.267,136653.828,32571.42,0,40263.504,0,28.318,0.043,664.337,0.999,0,0,199.138,0.299,0,0,0,0,2862.668,4.304,0,0,26793.25,49.98,40.373,32.427,49.809,50.304,46.334,35.109,55.896,1.99,18.795,27.025,28.685,0,8.164,32.374,4.338,36.859,0,0,0,0,0
Europe,1973,669560034,0,167.408,0.25,6844.567,292.59,4.466,10.226,0.739,0.386,2866.228,4.282,0,0,0,2624.349,218233.531,343191.25,173923.469,96.532,5966.11,136889.234,35623.07,0,42196.98,0,32.44,0.048,726.843,1.086,0,0,235.412,0.352,0,0,0,0,3051.648,4.559,0,0,28253.412,49.164,40.059,32.879,48.894,50.23,46.108,35.06,55.764,2.665,19.835,26.835,29.253,0,8.067,32.98,5.293,37.098,0,0,0,0,0
Europe,1974,673561825,0,167.236,0.248,6862.789,18.222,0.266,10.193,0.771,0.394,2859.153,4.246,0,0,0,2791.585,225096.312,350262.156,176782.625,131.444,6766.972,137097.359,38623.695,0,42414.113,0,34.912,0.052,800.863,1.189,0,0,208.115,0.309,0,0,0,0,3000.625,4.457,0,0,28568.527,49.038,40.328,33.137,48.743,50.157,45.907,35.019,55.635,3.275,20.926,26.65,29.737,0,8.921,35.452,4.816,37.009,0,0,0,0,0
Europe,1975,677416160,0,166.316,0.246,6902.318,39.529,0.576,10.193,0.769,0.401,2866.956,4.234,0,0,0,2957.901,231998.641,357388.344,179649.578,168.722,7635.9,137321.219,41586.535,0,42659.738,0,37.278,0.055,868.927,1.283,0,0,223.87,0.331,0,0,0,0,2962.842,4.375,0,0,28898.396,49.044,40.472,33.262,47.489,50.093,45.724,34.982,55.483,3.878,22.073,26.469,30.152,0,11.072,38.524,5.123,36.856,0,0,0,0,0
Europe,1976,681010388,0,170.788,0.251,7277.064,374.746,5.429,10.69,0.779,0.4,2979.246,4.376,0,0,0,3128.688,239275.703,364869.719,182628.828,209.073,8584.395,137525.531,44724.723,0,44516.801,0,40.351,0.059,948.494,1.393,0,0,204.305,0.3,0,0,0,0,3138.185,4.61,0,0,30316.404,48.225,40.446,33.554,47.561,49.987,45.544,34.952,55.332,4.405,23.213,26.29,30.536,0,10.205,39.738,4.746,36.74,0,0,0,0,0
Europe,1977,684505423,0,174.468,0.255,7333.317,56.252,0.773,10.717,0.762,0.397,2969.05,4.339,0,0,0,3303.156,246609.016,372405.875,185597.875,252.693,9579.673,137728.359,47875.625,0,45502.207,0,43.62,0.064,995.278,1.455,0,0,202.839,0.296,0,0,0,0,3150.901,4.605,0,0,31146.508,47.043,39.633,32.895,46.263,49.822,45.343,34.908,55.159,4.928,24.301,26.109,30.827,0,11.436,40.772,4.602,35.635,0,0,0,0,0
Europe,1978,687813865,0,177.444,0.258,7565.874,232.557,3.171,11.004,0.764,0.395,2986.564,4.344,0,0,0,3480.6,254174.891,380137.812,188584.438,299.928,10625.132,137894.422,51184.797,0,47096.402,0,47.236,0.069,1045.459,1.521,0,0,166.052,0.242,0,0,0,0,3309.172,4.813,0,0,32393.559,44.957,39.659,33.183,45.724,49.549,45.15,34.871,54.98,5.436,25.315,25.933,31.122,0,12.107,40.993,3.932,36.13,0,0,0,0,0
Europe,1979,690959643,0,175.244,0.254,7745.535,179.66,2.375,11.214,0.759,0.39,3076.93,4.455,0,0,0,3655.844,261920.422,388055.375,191661.359,335.151,11734.612,138066.438,54533.457,0,48491.012,0,35.223,0.051,1109.481,1.606,0,0,172.025,0.249,0,0,0,0,3348.658,4.848,0,0,33505.332,43.824,39.481,33.439,44.982,49.241,44.959,34.84,54.784,5.702,26.275,25.768,31.388,0,9.78,41.26,4.238,36.097,0,0,0,0,0
Europe,1980,694118828,0,174.313,0.251,7749.543,4.008,0.052,11.169,0.702,0.4,3164.832,4.561,0,0,0,3830.156,269669.969,396051.094,194826.188,365.603,12873.902,138312.625,57774.113,0,47939.879,0,30.452,0.044,1139.29,1.642,0,0,246.184,0.355,0,0,0,0,3240.656,4.671,0,0,33275.973,43.295,39.739,33.9,45.057,48.935,44.79,34.821,54.593,5.903,27.149,25.619,31.623,0,9.624,41.307,6.027,36.201,0,0,0,0,0
Europe,1981,697116693,0,168.386,0.242,7467.951,-281.592,-3.634,10.717,0.674,0.395,3029.131,4.347,0,0,0,3998.542,277137.906,403727,197855.328,395.065,14054.934,138520.562,60834.055,0,47406.551,0,29.462,0.042,1181.031,1.695,0,0,207.932,0.298,0,0,0,0,3059.941,4.391,0,0,33047.898,41.809,39.23,32.764,43.243,48.586,44.62,34.779,54.374,6.143,27.99,25.45,31.81,0,12.423,42.265,4.735,35.788,0,0,0,0,0
Europe,1982,699916913,0,163.907,0.234,7408.063,-59.888,-0.802,10.588,0.662,0.401,3039.322,4.344,0,0,0,4162.449,284545.969,411322.75,200894.641,422.718,15250.726,138708.188,63815.441,0,47142.945,0,27.653,0.04,1195.792,1.709,0,0,187.633,0.268,0,0,0,0,2981.388,4.261,0,0,32996.145,40.881,39.228,32.609,42.648,48.228,44.461,34.737,54.149,6.341,28.805,25.28,31.973,0,11.739,43.782,4.256,35.726,0,0,0,0,0
Europe,1983,702722575,0,163.902,0.233,7414.517,6.454,0.087,10.555,0.65,0.399,3043.866,4.333,0,0,0,4326.351,291960.5,418926.406,203938.516,448.823,16512.045,138897.297,66734.766,0,47619.566,0,26.105,0.037,1261.32,1.796,0,0,189.099,0.269,0,0,0,0,2919.324,4.156,0,0,33463.344,39.988,39.01,31.933,41.616,47.855,44.303,34.681,53.907,6.524,29.642,25.095,32.107,0,12.265,45.691,3.936,35.339,0,0,0,0,0
Europe,1984,705518653,0,158.307,0.224,7465.512,50.995,0.688,10.586,0.64,0.391,3040.977,4.312,0,0,0,4484.658,299426.031,426587.156,206979.5,474.117,17845.77,139092.516,69641.977,0,48895.645,0,25.294,0.036,1333.725,1.891,0,0,195.218,0.277,0,0,0,0,2907.209,4.122,0,0,34496.789,37.899,37.964,30.679,39.654,47.415,44.12,34.6,53.624,6.71,30.394,24.891,32.215,0,13.544,44.304,3.679,34.905,0,0,0,0,0
Europe,1985,708248300,0,152.546,0.215,7789.581,324.069,4.341,11.003,0.652,0.238,3301.903,4.664,0,0,0,4637.204,307215.594,434573.406,210281.391,499.242,19268.646,139289.172,72529.102,0,47168.816,0,25.125,0.035,1422.877,2.01,0,0,196.647,0.278,0,0,0,0,2887.129,4.078,0,0,33407.234,36.082,38.324,31.435,40.18,46.93,43.951,34.536,53.343,6.888,31.16,24.702,32.306,0,13.847,45.585,3.871,34.673,0,0,0,0,0
Europe,1986,711128857,0,154.973,0.218,7802.543,12.963,0.166,10.976,0.635,0.234,3315.582,4.664,0,0,0,4792.177,315018.156,442590.25,213596.984,521.264,20640.963,139503.438,75466.75,0,47807,0,22.022,0.031,1372.316,1.931,0,0,214.271,0.301,0,0,0,0,2937.65,4.133,0,0,33996.938,35.193,37.826,31.141,39.775,46.429,43.776,34.468,53.062,7.028,31.813,24.518,32.378,0,12.98,45.06,4.188,34.253,0,0,0,0,0
Europe,1987,714220717,0,155.181,0.217,7824.348,21.804,0.279,10.959,0.623,0.23,3330.739,4.665,0,0,0,4947.358,322842.5,450629.188,216927.719,543.412,22155.307,139718.031,78268.688,0,48668.363,0,22.148,0.031,1514.343,2.121,0,0,214.6,0.301,0,0,0,0,2801.936,3.925,0,0,34759.953,33.794,36.779,30.466,38.651,45.891,43.575,34.388,52.76,7.169,32.492,24.337,32.378,0,13.587,45.816,4.197,32.375,0,0,0,0,0
Europe,1988,717211203,0,159.485,0.222,7863.65,39.303,0.502,10.969,0.606,0.228,3292.26,4.592,0,0,0,5106.842,330706.125,458679.906,220219.984,579.1,23736.059,139905.125,81064.156,0,49028.762,0,35.688,0.05,1580.751,2.205,0,0,187.084,0.261,0,0,0,0,2795.466,3.899,0,0,35163.977,32.978,35.57,29.635,36.947,45.337,43.343,34.291,52.425,7.457,33.126,24.156,32.334,0,19.238,45.607,3.698,31.155,0,0,0,0,0
Europe,1989,719885860,0,161.609,0.225,7829.319,-34.331,-0.437,10.88,0.588,0.228,3210.738,4.462,0,0,0,5268.452,338535.438,466690.969,223430.719,613.609,25367.816,140086.859,83854.859,0,48748.637,0,34.509,0.048,1631.758,2.268,0,0,181.734,0.253,0,0,0,0,2790.705,3.878,0,0,35093.453,32.748,34.936,29.367,36.037,44.808,43.103,34.193,52.084,7.751,33.692,23.986,32.272,0,22.903,44.831,3.733,30.566,0,0,0,0,0
Europe,1990,722288309,0,153.847,0.213,8033.274,203.955,2.605,11.126,0.605,0.232,2996.171,4.15,7759.2,10.747,0.584,5422.299,346568.719,474872.312,226426.875,682.551,27115.826,140235.125,86817.047,104.114,48651.582,0,68.942,0.095,1748.011,2.421,12.842,11.811,148.282,0.205,1467.02,2.031,571.62,0.791,2962.189,4.103,0.144,104.114,35140.469,31.152,35.299,29.605,34.484,44.258,42.883,34.102,51.735,8.34,34.269,23.813,32.263,5.622,25.738,45.603,3.04,32.026,46.353,8531.27,9275.39,-274.074,-3.412
Europe,1991,724402333,0,142.813,0.197,7736.558,-296.716,-3.694,10.684,0.582,0.226,2791.496,3.855,7653.771,10.57,0.576,5565.112,354305.281,482709.844,229218.391,748.688,28861.592,140336.297,89714.25,197.256,47878.77,0,66.137,0.091,1745.765,2.411,12.563,11.536,101.163,0.14,1424.99,1.967,546.05,0.754,2897.205,4.001,0.129,93.142,34683.492,28.127,33.283,27.989,32.444,43.616,42.615,33.981,51.363,8.842,34.758,23.639,32.177,9.535,23.373,44.652,2.127,29.796,42.933,8356.71,9100.85,-82.787,-1.07
Europe,1992,726070329,0,132.76,0.183,7095.027,-641.531,-8.292,9.776,0.54,0.214,2519.278,3.471,6654.204,9.168,0.507,5697.872,361400.312,489776.688,231737.656,808.223,30587.143,140308.297,92286.797,282.622,46011.051,0,59.536,0.082,1725.549,2.378,11.937,10.912,-27.993,-0.039,1365.12,1.88,511.12,0.704,2572.539,3.545,0.118,85.366,33407.258,25.099,31.422,25.725,29.995,42.879,42.319,33.825,50.968,9.271,35.16,23.441,32.04,12.363,23.768,43.595,-0.572,27.883,39.279,7922.74,8666.939,-440.823,-6.213
Europe,1993,727268334,0,119.946,0.165,6806.847,-288.18,-4.062,9.363,0.524,0.213,2399.574,3.301,6566.686,9.033,0.505,5817.818,368207.156,496514.75,234137.234,862.339,32306.732,140239.781,94724.672,358.365,44331.004,0,54.116,0.074,1719.592,2.365,11.382,10.359,-68.517,-0.094,1325.23,1.822,490.84,0.675,2437.875,3.353,0.104,75.743,32240.535,21.749,29.838,24.335,28.227,42.037,41.994,33.647,50.551,9.622,35.478,23.24,31.865,14.32,22.174,42.281,-1.405,26.405,34.977,7533.82,8278.021,-240.161,-3.528
Europe,1994,727908035,0,119.22,0.164,6447.159,-359.687,-5.284,8.861,0.491,0.21,2253.776,3.098,6396.343,8.791,0.487,5937.038,374654.312,502858.156,236391,913.075,33959.16,140136.281,97024.969,429.069,42497.441,0,50.736,0.07,1652.429,2.271,10.869,9.847,-103.508,-0.142,1289.52,1.772,478.57,0.657,2300.294,3.161,0.097,70.704,30934.229,20.26,28.068,22.442,26.364,41.149,41.639,33.436,50.113,9.914,35.685,23.021,31.652,15.779,20.454,40.283,-1.955,24.826,32.64,7167.43,7911.68,-50.816,-0.788
Europe,1995,728163229,0,120.954,0.166,6426.196,-20.963,-0.325,8.829,0.477,0.209,2236.027,3.072,6397.061,8.789,0.475,6057.992,381080.5,509122.031,238627.047,966.719,35619.371,139974.141,99308.672,500.721,42388.062,0,53.644,0.074,1660.209,2.281,10.784,9.762,-162.132,-0.223,1259.02,1.729,467.49,0.642,2283.71,3.138,0.098,71.652,30865.428,19.432,27.394,21.79,25.427,40.251,41.277,33.218,49.661,10.224,35.844,22.796,31.437,17.015,21.901,39.435,-3.066,24.389,32.053,7108.66,7852.75,-29.135,-0.453
Europe,1996,728333991,0,112.85,0.155,6473.222,47.026,0.732,8.891,0.471,0.21,2195.852,3.016,6561.949,9.013,0.477,6170.842,387553.719,515542.625,240822.891,1020.685,37366.156,139921.719,101605.727,567.437,42691.879,0,53.965,0.074,1746.785,2.399,10.812,9.808,-52.432,-0.072,1249.18,1.715,474.43,0.651,2297.053,3.155,0.092,66.716,31093.945,17.763,26.794,21.806,24.356,39.34,40.907,33.002,49.195,10.52,36.009,22.593,31.211,17.93,21.833,39.736,-0.992,23.82,30.066,7143.84,7874.79,88.727,1.371
Europe,1997,728464341,0,115.004,0.158,6268.281,-204.941,-3.166,8.608,0.44,0.207,2073.622,2.848,6372.71,8.752,0.448,6285.846,393822,521660.688,242896.516,1075.979,39067.051,139771.734,103863.43,633.2,41991.566,0,55.295,0.076,1700.895,2.336,10.471,9.45,-149.968,-0.206,1203.94,1.653,459.3,0.631,2257.702,3.101,0.09,65.763,30589.357,17.392,25.793,19.48,23.124,38.452,40.529,32.736,48.726,10.811,36.112,22.313,30.973,18.688,22.048,38.547,-2.111,23.069,29.401,6883.82,7627.39,104.429,1.666
Europe,1998,728360684,0,117.145,0.161,6242.856,-25.425,-0.406,8.575,0.426,0.205,1983.008,2.724,6342.641,8.712,0.433,6402.991,400064.875,527730.25,244879.516,1130.793,40821.488,139598.625,106132.727,697.353,42226.969,0,54.814,0.075,1754.438,2.41,10.388,9.378,-173.124,-0.238,1190.46,1.634,432.58,0.594,2269.3,3.117,0.088,64.153,30756.465,17.787,25.783,20.436,22.725,37.652,40.171,32.511,48.279,11.094,36.232,22.092,30.744,19.324,22.815,39.122,-3.155,22.961,29.098,6830.3,7566.53,99.784,1.598
Europe,1999,728032049,0,118.91,0.163,6159.448,-83.408,-1.336,8.464,0.404,0.202,1901.839,2.613,6258.452,8.6,0.41,6521.901,406224.344,533707.188,246781.359,1186.675,42598.25,139416.312,108374.336,761.805,42188.441,0,55.882,0.077,1776.758,2.442,10.288,9.271,-182.321,-0.251,1182.13,1.624,406.96,0.559,2241.608,3.08,0.089,64.452,30714.537,17.208,24.904,19.777,21.477,36.853,39.801,32.278,47.819,11.382,36.319,21.873,30.5,19.901,24.01,38.443,-3.322,22.167,29.401,6749.37,7490.21,99.003,1.607
Europe,2000,727919596,0,122.166,0.168,6158.767,-0.681,-0.011,8.464,0.383,0.2,1965.518,2.701,6298.109,8.656,0.392,6644.067,412383.094,539599.188,248746.891,1242.714,44388.266,139149.734,110533.281,827.889,42689.477,0,56.039,0.077,1790.017,2.46,10.334,9.319,-266.556,-0.366,1179.47,1.62,404.01,0.555,2158.943,2.967,0.091,66.084,31074.508,16.922,24.196,19.274,21.357,36.072,39.421,32.042,47.355,11.609,36.378,21.658,30.231,20.471,20.091,37.834,-5.21,20.956,30.557,6783.35,7522.28,139.342,2.263
Europe,2001,727846044,0,120.436,0.166,6286.35,127.583,2.072,8.641,0.378,0.201,1997.211,2.745,6456.151,8.874,0.388,6764.502,418669.438,545577.438,250744.094,1297.903,46222.395,138841.812,112746.922,893.63,43315.082,0,55.189,0.076,1834.128,2.521,10.433,8.785,-307.923,-0.423,1167.74,1.604,402.24,0.553,2213.646,3.043,0.09,65.74,31526.711,15.966,24.491,19.661,21.579,35.281,39.064,31.822,46.909,11.814,36.455,21.451,29.984,20.99,19.631,38.422,-6.498,21.304,30.853,6393.9,7593.32,169.801,2.701
Europe,2002,727924375,0,121.474,0.167,6254.075,-32.275,-0.513,8.595,0.366,0.201,1974.031,2.713,6440.603,8.852,0.377,6885.977,424923.531,551507.438,252718.125,1363.438,48054.887,138517.953,114941.734,959.36,43044.082,0,65.535,0.09,1832.495,2.519,10.402,8.755,-323.861,-0.445,1167.4,1.604,398.3,0.547,2194.81,3.016,0.09,65.73,31332.836,15.259,23.797,18.85,20.395,34.483,38.698,31.589,46.437,12.082,36.488,21.232,29.746,21.447,21.951,37.353,-6.255,21.133,30.465,6373.31,7571.61,186.528,2.983
Europe,2003,728428191,0,125.325,0.172,6398.656,144.581,2.312,8.788,0.363,0.202,2019.729,2.774,6684.823,9.181,0.379,7011.302,431322.156,557620.312,254737.844,1429.139,49974.426,138232.344,117142.367,1027.091,43753.504,0,65.701,0.09,1919.543,2.636,10.671,9.03,-285.609,-0.392,1194.37,1.64,398.83,0.548,2200.627,3.022,0.093,67.731,31871.287,14.705,23.14,18.354,19.202,33.673,38.316,31.341,45.921,12.337,36.536,21.006,29.501,21.883,21.946,37.775,-5.053,20.606,30.733,6577.71,7772.82,286.167,4.472
Europe,2004,729184823,0,132.759,0.182,6431.065,32.409,0.506,8.823,0.349,0.201,2004.665,2.75,6781.837,9.305,0.368,7144.061,437753.25,563779.688,256742.5,1498.849,51927.984,137960.875,119342.656,1097.169,44262.574,0,69.71,0.096,1953.558,2.68,10.625,8.985,-271.466,-0.372,1181.74,1.621,398.16,0.546,2200.295,3.019,0.096,70.078,32275.598,14.58,22.457,18.116,18.439,32.873,37.923,31.093,45.393,12.587,36.559,20.795,29.242,22.28,21.528,37.16,-5.063,19.926,30.331,6551.93,7747.53,350.772,5.454
Europe,2005,729990437,0,135.483,0.186,6421.119,-9.946,-0.155,8.8,0.336,0.2,1960.217,2.686,6908.762,9.468,0.362,7279.544,444174.375,569959.375,258702.734,1571.455,53902,137719.766,121551.227,1167.403,44356.637,0,72.606,0.1,1974.011,2.705,10.583,8.94,-241.128,-0.33,1182.18,1.619,388.81,0.533,2208.567,3.027,0.096,70.234,32379.92,14.05,21.682,18,16.981,32.074,37.516,30.85,44.824,12.825,36.564,20.612,28.991,22.596,21.04,36.687,-5.112,19.827,29.046,6525.76,7725.21,487.643,7.594
Europe,2006,730916003,0,141.673,0.194,6520.084,98.965,1.541,8.924,0.325,0.199,2037.609,2.789,7087.165,9.701,0.353,7421.217,450694.438,576170.125,260740.328,1645.744,55883.34,137410.625,123764.062,1239.731,44930.582,0,74.289,0.102,1981.344,2.712,10.636,8.997,-309.132,-0.423,1169.94,1.601,379.31,0.519,2212.841,3.029,0.099,72.329,32840.48,13.471,21.312,17.413,16.717,31.25,37.108,30.595,44.243,13.062,36.543,20.411,28.748,22.878,21.418,35.98,-6.093,19.676,28.632,6576.33,7773.77,567.081,8.697
Europe,2007,732469869,0,150.765,0.206,6476.66,-43.424,-0.666,8.846,0.307,0.199,2038.5,2.784,7189.208,9.819,0.341,7571.982,457171.094,582455.875,262778.844,1729.821,57864.211,137219.922,125913.039,1313.202,44480.785,0,84.077,0.115,1980.871,2.706,10.564,8.925,-190.711,-0.26,1168.36,1.595,384.12,0.524,2148.975,2.935,0.1,73.471,32580.836,13.349,20.556,17.488,15.955,30.437,36.69,30.35,43.643,13.344,36.48,20.249,28.5,23.127,23.099,34.788,-4.298,19.045,28.339,6537.45,7737.88,712.548,11.002
Europe,2008,734351485,0,139.353,0.19,6402.666,-73.994,-1.142,8.723,0.296,0.197,1964.492,2.676,7154.621,9.747,0.331,7711.335,463573.781,588619.188,264743.344,1798.116,59872.562,136988.203,128064.148,1384.27,44242.484,0,68.295,0.093,2008.35,2.736,10.385,8.761,-231.711,-0.316,1160.84,1.581,381.07,0.519,2151.108,2.931,0.097,71.068,32489.533,12.184,19.955,16.781,14.891,29.635,36.27,30.095,43.026,13.481,36.4,20.077,28.267,23.313,18.257,34.247,-4.991,19.119,27.375,6433.81,7626.27,751.955,11.744
Europe,2009,736016704,0,111.928,0.152,5889.053,-513.613,-8.022,8.005,0.284,0.193,1747.3,2.375,6524.049,8.868,0.315,7823.263,469462.812,594433.188,266490.625,1865.46,61731.52,136921.453,130110.836,1441.107,41548.488,0,67.344,0.092,1858.958,2.527,9.656,8.027,-66.758,-0.091,1124.61,1.528,357.78,0.486,2046.686,2.782,0.077,56.837,30580.381,9.52,18.657,15.886,13.424,28.765,35.845,29.834,42.413,13.599,36.262,19.921,28.038,23.314,17.75,32.319,-1.326,18.611,23.335,5907.89,7106.89,634.997,10.783
